state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Andhra Pradesh,nandyal,ELLURI. BHUPAL.,M,39,SC,IND,Camera,667,1,668,1603220
Andhra Pradesh,nandyal,K.P. KAMBAGIRISWAMY.,M,40,GEN,IND,Apple,765,2,767,1603220
Andhra Pradesh,nandyal,JESTADI SUDHAKAR,M,38,SC,IND,Tractor Chalata Kisan,4542,0,4542,1603220
Andhra Pradesh,nandyal,I.V. PAKKIR REDDY,M,70,GEN,IND,Dish Antenna,3103,0,3103,1603220
Andhra Pradesh,nandyal,POLURU GURUVAIAH,M,39,GEN,IND,Electric Pole,6099,0,6099,1603220
Andhra Pradesh,nandyal,BHUMA KISHOR REDDY,M,35,GEN,IND,Battery Torch,4848,4,4852,1603220
Andhra Pradesh,nandyal,B.C. RAMANATHA REDDY,M,54,GEN,IND,Fountain,2543,0,2543,1603220
Andhra Pradesh,nandyal,Dr. LAKSHMI KANTHA REDDY CHITLA,M,34,GEN,IND,Black Board,1428,1,1429,1603220
Andhra Pradesh,nandyal,VANGALA PARAMESWARA REDDY.,M,40,GEN,IND,SHIP,2380,2,2382,1603220
Andhra Pradesh,nandyal,C. SURENDRA NATH REDDY,M,54,GEN,IND,Pineapple,1708,0,1708,1603220
Andhra Pradesh,nandyal,NOTA,0,0,0,NOTA,NOTA,9759,32,9791,1603220
Andhra Pradesh,kurnool,AHMED ALI KHAN,M,42,GEN,INC,Hand,36411,89,36500,1573009
Andhra Pradesh,kurnool,KOTLA JAYA SURYA PRAKASH REDDY,M,67,GEN,TDP,Bicycle,453071,3324,456395,1573009
Andhra Pradesh,kurnool,Dr. PARTHASARATHI VALMIKI,M,48,GEN,BJP,Lotus,24177,241,24418,1573009
Andhra Pradesh,kurnool,K. PRABHAKARA REDDY,M,58,GEN,CPIM,"Hammer, Sickle and Star",18964,101,19065,1573009
Andhra Pradesh,kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,M,52,GEN,YSRCP,Ceiling Fan,603098,2364,605462,1573009
Andhra Pradesh,kurnool,ABDUL WARIS,M,58,GEN,SDPI,Sewing Machine,7289,4,7293,1573009
Andhra Pradesh,kurnool,KASULA RAJASEKHAR,M,46,GEN,PPOI,FLUTE,1228,3,1231,1573009
Andhra Pradesh,kurnool,DANDU SESHU YADAV,M,39,GEN,SP,Helicopter,3280,2,3282,1573009
Andhra Pradesh,kurnool,M. NAGANNA,M,66,SC,SUCI(C),Battery Torch,1283,2,1285,1573009
Andhra Pradesh,kurnool,S.MD. SHAFATH,M,30,GEN,RRS,Gas Cylinder,1228,1,1229,1573009
Andhra Pradesh,kurnool,G Sanjeeva Kumar,M,38,SC,SMFB,Crane,2105,2,2107,1573009
Andhra Pradesh,kurnool,H. THOMAS,M,47,GEN,IND,COCONUT FARM,1499,7,1506,1573009
Andhra Pradesh,kurnool,DEVARAPOGU MADDILETY,M,45,SC,IND,Man Blowing Turha,1701,1,1702,1573009
Andhra Pradesh,kurnool,BALIJA. SHIVA KUMAR,M,40,GEN,IND,Swing,2751,0,2751,1573009
Andhra Pradesh,kurnool,T. BEECHUPALLY,M,26,GEN,IND,Tractor Chalata Kisan,9807,0,9807,1573009
Andhra Pradesh,kurnool,SRIHARI. P. V.,M,51,GEN,IND,COMPUTER,6574,3,6577,1573009
Andhra Pradesh,kurnool,NOTA,0,0,0,NOTA,NOTA,7691,26,7717,1573009
Andhra Pradesh,anantapur,D.JAGADEESH,M,58,GEN,CPI,Ears of Corn And Sickle,20192,102,20294,1664160
Andhra Pradesh,anantapur,TALARI RANGAIAH,M,48,GEN,YSRCP,Ceiling Fan,690901,4307,695208,1664160
Andhra Pradesh,anantapur,J.C. PAVAN REDDY,M,45,GEN,TDP,Bicycle,550597,3183,553780,1664160
Andhra Pradesh,anantapur,K.RAJIV REDDY,M,29,GEN,INC,Hand,29994,85,30079,1664160
Andhra Pradesh,anantapur,HAMSA DEVINENI,F,33,GEN,BJP,Lotus,7440,164,7604,1664160
Andhra Pradesh,anantapur,GADIDAMA RANGANAYAKULU,M,43,SC,VJNP,Ring,728,0,728,1664160
Andhra Pradesh,anantapur,P.RADHA KRISHNA,M,40,GEN,RD,Latch,1219,1,1220,1664160
Andhra Pradesh,anantapur,G. LALITHA,F,56,GEN,SUCI(C),Battery Torch,890,9,899,1664160
Andhra Pradesh,anantapur,M.VENKATESULU,M,48,GEN,PPOI,FLUTE,1043,5,1048,1664160
Andhra Pradesh,anantapur,S.V.P. YADAV,M,51,GEN,IND,Tractor Chalata Kisan,4398,0,4398,1664160
Andhra Pradesh,anantapur,P. RANGAIAH,M,48,GEN,IND,Electric Pole,3580,8,3588,1664160
Andhra Pradesh,anantapur,L. RANGAIAH,M,70,GEN,IND,Dish Antenna,1688,3,1691,1664160
Andhra Pradesh,anantapur,VADDE KASINATH,M,28,GEN,IND,Gas Stove,2063,3,2066,1664160
Andhra Pradesh,anantapur,SOMANATH DESHMUKH,M,50,GEN,IND,DIAMOND,3236,1,3237,1664160
Andhra Pradesh,anantapur,NOTA,0,0,0,NOTA,NOTA,16406,60,16466,1664160
Andhra Pradesh,hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),M,41,GEN,INC,Hand,26973,183,27156,1578218
Andhra Pradesh,hindupur,KURUVA GORANTLA MADHAV,M,50,GEN,YSRCP,Ceiling Fan,699739,6863,706602,1578218
Andhra Pradesh,hindupur,KRISTAPPA . NIMMALA,M,63,GEN,TDP,Bicycle,561602,4252,565854,1578218
Andhra Pradesh,hindupur,MITTA PARTHASARATHI,M,60,GEN,BJP,Lotus,13530,275,13805,1578218
Andhra Pradesh,hindupur,Ram Mohan Singamneni,M,33,GEN,PPOI,FLUTE,1305,8,1313,1578218
Andhra Pradesh,hindupur,S.R.Anjaneyulu,M,35,GEN,IND,Pan,1215,12,1227,1578218
Andhra Pradesh,hindupur,GOGULA PULAKUNTA JAYANTH,M,61,GEN,IND,Battery Torch,1578,4,1582,1578218
Andhra Pradesh,hindupur,Mugi Surya Prakash,M,63,GEN,IND,Ring,1315,1,1316,1578218
Andhra Pradesh,hindupur,Ramamohan D.G.,M,51,GEN,IND,Apple,2230,1,2231,1578218
Andhra Pradesh,hindupur,NOTA,0,0,0,NOTA,NOTA,17356,72,17428,1578218
Andhra Pradesh,kadapa,Y.S.Avinash Reddy,M,34,GEN,YSRCP,Ceiling Fan,777967,5532,783499,1570330
Andhra Pradesh,kadapa,Adi Narayana Reddy Chadipirala,M,61,GEN,TDP,Bicycle,400142,2631,402773,1570330
Andhra Pradesh,kadapa,Gundlakunta Sreeramulu,M,42,GEN,INC,Hand,8280,61,8341,1570330
Andhra Pradesh,kadapa,Gujjula Eswaraiah,M,50,GEN,CPI,Ears of Corn And Sickle,6152,90,6242,1570330
Andhra Pradesh,kadapa,Sri Rama Chandra Singareddy,M,50,GEN,BJP,Lotus,3917,168,4085,1570330
Andhra Pradesh,kadapa,Ameen Peeran,M,48,GEN,ANC,Gramophone,571,2,573,1570330
Andhra Pradesh,kadapa,Putha Lakshmi Reddy,M,32,GEN,RDHP,Air Conditioner,365,3,368,1570330
Andhra Pradesh,kadapa,Pedakala Varalakshmi,F,43,GEN,PPOI,FLUTE,705,11,716,1570330
Andhra Pradesh,kadapa,C S N Reddy,M,53,GEN,NRCP,Scissors,445,1,446,1570330
Andhra Pradesh,kadapa,Anna Siva Chandra Reddy,M,39,GEN,AYSRCP,Football Player,1398,24,1422,1570330
Andhra Pradesh,kadapa,Gona Purushottam Reddy,M,40,GEN,IND,Road Roller,1131,3,1134,1570330
Andhra Pradesh,kadapa,Jakku Chenna Krishna Reddy,M,44,GEN,IND,Black Board,578,1,579,1570330
Andhra Pradesh,kadapa,Nyamatulla Shaik,M,31,GEN,IND,Apple,755,4,759,1570330
Andhra Pradesh,kadapa,P. S. S. Reddy,M,54,GEN,IND,CALCULATOR,865,0,865,1570330
Andhra Pradesh,kadapa,R. Venu Gopal,M,39,GEN,IND,Ring,1748,0,1748,1570330
Andhra Pradesh,kadapa,NOTA,0,0,0,NOTA,NOTA,14629,63,14692,1570330
Andhra Pradesh,nellore,Adala Prabhakara Reddy,M,70,GEN,YSRCP,Ceiling Fan,677014,6816,683830,1672845
Andhra Pradesh,nellore,Chandra Rajagopal,M,67,GEN,CPIM,"Hammer, Sickle and Star",18571,259,18830,1672845
Andhra Pradesh,nellore,Chevuru Devakumar Reddy,M,61,GEN,INC,Hand,9973,48,10021,1672845
Andhra Pradesh,nellore,Beeda Masthan Rao,M,60,GEN,TDP,Bicycle,529571,5688,535259,1672845
Andhra Pradesh,nellore,Sannapureddy Suresh Reddy,M,58,GEN,BJP,Lotus,12278,235,12513,1672845
Andhra Pradesh,nellore,Chinni Venkateswarlu,M,67,GEN,PPOI,FLUTE,836,5,841,1672845
Andhra Pradesh,nellore,Shaik Mahaboob Basha (Mabu),M,35,GEN,RPI(A),Sewing Machine,1317,2,1319,1672845
Andhra Pradesh,nellore,Kankanala Penchala Naidu,M,50,GEN,IND,SHIP,667,1,668,1672845
Andhra Pradesh,nellore,Narasapuram Prasad,M,50,GEN,IND,Chappals,2397,2,2399,1672845
Andhra Pradesh,nellore,Butti Nagaraju,M,49,SC,IND,Television,1089,12,1101,1672845
Andhra Pradesh,nellore,Meda Malla Reddy,M,68,GEN,IND,Apple,597,1,598,1672845
Andhra Pradesh,nellore,Sukapalli Naveen,M,33,GEN,IND,BELT,1014,0,1014,1672845
Andhra Pradesh,nellore,Dr. S. Suresh Babu,M,42,GEN,IND,Cauliflower,1482,0,1482,1672845
Andhra Pradesh,nellore,NOTA,0,0,0,NOTA,NOTA,17128,33,17161,1672845
Andhra Pradesh,tirupati,Chintamohan,M,64,SC,INC,Hand,23926,113,24039,1650453
Andhra Pradesh,tirupati,Doctor Daggumati Sreehari Rao,M,52,SC,BSP,Elephant,20847,124,20971,1650453
Andhra Pradesh,tirupati,Panabaka Lakshmi,F,60,SC,TDP,Bicycle,490605,3896,494501,1650453
Andhra Pradesh,tirupati,Balli Durga Prasad Rao,M,63,SC,YSRCP,Ceiling Fan,717924,4953,722877,1650453
Andhra Pradesh,tirupati,Bommi Srihari Rao,M,44,SC,BJP,Lotus,16001,124,16125,1650453
Andhra Pradesh,tirupati,Karra Siva (Pyramid Siva),M,29,SC,PPOI,FLUTE,998,5,1003,1650453
Andhra Pradesh,tirupati,"Neeruguttu Nagesh, M.A., Philosophy",M,32,SC,JPD,Toffees,912,1,913,1650453
Andhra Pradesh,tirupati,Bokkam. Ramesh,M,43,SC,VCK,Stool,1194,1,1195,1650453
Andhra Pradesh,tirupati,Viruvuru Sudhakar,M,36,SC,VJNP,Ring,995,3,998,1650453
Andhra Pradesh,tirupati,M. Solomon,M,65,SC,ARPS,Mixee,1563,0,1563,1650453
Andhra Pradesh,tirupati,Kattamanchi Prabhakar,M,50,SC,IND,Gas Cylinder,1430,0,1430,1650453
Andhra Pradesh,tirupati,K.S. Munirathnam,M,65,SC,IND,Bat,2117,2,2119,1650453
Andhra Pradesh,tirupati,NOTA,0,0,0,NOTA,NOTA,25750,31,25781,1650453
Andhra Pradesh,rajampet,P.V.MIDHUN REDDY,M,42,GEN,YSRCP,Ceiling Fan,695277,6934,702211,1546938
Andhra Pradesh,rajampet,M.SHAJAHAN BASHA (JAHA),M,48,GEN,INC,Hand,20959,191,21150,1546938
Andhra Pradesh,rajampet,D A SATHYA PRABHA,F,68,GEN,TDP,Bicycle,429710,4217,433927,1546938
Andhra Pradesh,rajampet,ASADI. VENKATADRI,M,60,SC,RKSP,Telephone,3449,11,3460,1546938
Andhra Pradesh,rajampet,KARIMULLA KHAN PATTAN,M,40,GEN,NavaP,Stethoscope,1132,3,1135,1546938
Andhra Pradesh,rajampet,KHADER VALI SHAIK,M,35,GEN,IUML,Ladder,1555,2,1557,1546938
Andhra Pradesh,rajampet,SYED MUKARRAM,M,42,GEN,JnP,Glass Tumbler,33833,153,33986,1546938
Andhra Pradesh,rajampet,NARESH KUMAR POOJALA,M,25,GEN,IND,Laptop,1761,7,1768,1546938
Andhra Pradesh,rajampet,PASUPULETI VENKATARAMANA ROYAL,M,42,GEN,IND,Cup & Saucer,3809,12,3821,1546938
Andhra Pradesh,rajampet,NOTA,0,0,0,NOTA,NOTA,21289,50,21339,1546938
Andhra Pradesh,chittoor,CHEEMALA. RANGAPPA,M,60,SC,INC,Hand,24497,146,24643,1566499
Andhra Pradesh,chittoor,JAYARAM DUGGANI,M,70,SC,BJP,Lotus,10137,359,10496,1566499
Andhra Pradesh,chittoor,NARAMALLI SIVA PRASAD,M,67,SC,TDP,Bicycle,545374,4147,549521,1566499
Andhra Pradesh,chittoor,C. PUNYAMURTHY,M,45,SC,BSP,Elephant,19952,110,20062,1566499
Andhra Pradesh,chittoor,N. REDDEPPA,M,68,SC,YSRCP,Ceiling Fan,681325,5467,686792,1566499
Andhra Pradesh,chittoor,PALLIPATTU. ABHINAV VISHNU,M,27,SC,MPP,Telephone,3441,4,3445,1566499
Andhra Pradesh,chittoor,P. RAMACHANDRAN,M,42,SC,IND,Stool,1854,9,1863,1566499
Andhra Pradesh,chittoor,A. HEMANTH,M,28,SC,IND,Air Conditioner,2089,5,2094,1566499
Andhra Pradesh,chittoor,NOTA,0,0,0,NOTA,NOTA,20503,53,20556,1566499
Arunachal Pradesh,arunachal west,KIREN RIJIJU,M,47,ST,BJP,Lotus,216494,9302,225796,463775
Arunachal Pradesh,arunachal west,NABAM TUKI,M,51,ST,INC,Hand,49362,1591,50953,463775
Arunachal Pradesh,arunachal west,SUBU KECHI,M,45,ST,PPA,Maize,4633,133,4766,463775
Arunachal Pradesh,arunachal west,JARJUM ETE,F,56,ST,JD(S),A lady farmer carrying paddy on her head,41510,2410,43920,463775
Arunachal Pradesh,arunachal west,JOMIN NYOKIR KARA,M,38,ST,AIFB,Lion,1879,42,1921,463775
Arunachal Pradesh,arunachal west,KHYODA APIK,M,42,ST,NPEP,Book,26530,589,27119,463775
Arunachal Pradesh,arunachal west,RUMAK JOMOH,M,32,ST,IND,Apple,1878,68,1946,463775
Arunachal Pradesh,arunachal west,NOTA,0,0,0,NOTA,NOTA,1837,52,1889,463775
Arunachal Pradesh,arunachal east,Lowangcha Wanglat,M,69,ST,INC,Hand,80378,3557,83935,339788
Arunachal Pradesh,arunachal east,Mongol Yomso,M,47,ST,PPA,Maize,22160,777,22937,339788
Arunachal Pradesh,arunachal east,Tapir Gao,M,54,ST,BJP,Lotus,148567,5316,153883,339788
Arunachal Pradesh,arunachal east,Bandey Mili,M,38,ST,JD(S),A lady farmer carrying paddy on her head,15304,654,15958,339788
Arunachal Pradesh,arunachal east,C. C. Singpho,M,68,ST,IND,Helicopter,10955,538,11493,339788
Arunachal Pradesh,arunachal east,NOTA,0,0,0,NOTA,NOTA,5490,85,5575,339788
Assam,karimganj,KRIPANATH MALLAH,M,46,SC,BJP,Lotus,471946,1100,473046,1340173
Assam,karimganj,CHANDAN DAS,M,27,SC,AITC,Flowers and Grass,4848,22,4870,1340173
Assam,karimganj,RADHESHYAM BISWAS,M,66,SC,AIUDF,Lock and Key,434519,138,434657,1340173
Assam,karimganj,SWARUP DAS,M,37,SC,INC,Hand,120293,159,120452,1340173
Assam,karimganj,AJOY KUMAR SARKAR,M,64,SC,AIFB,Lion,1537,1,1538,1340173
Assam,karimganj,NIKHIL RANJAN DAS,M,50,SC,HND,Water Tank,2518,1,2519,1340173
Assam,karimganj,PROBASH CHANDRA SARKAR,M,47,SC,SUCI(C),Battery Torch,1165,1,1166,1340173
Assam,karimganj,ANUPAM SINGHA,M,34,SC,IND,Pineapple,1057,12,1069,1340173
Assam,karimganj,PARIKSHIT ROY,M,48,SC,IND,School Bag,2765,0,2765,1340173
Assam,karimganj,RABINDRA CHANDRA DAS,M,52,SC,IND,Truck,1714,5,1719,1340173
Assam,karimganj,RAJU DAS,M,43,SC,IND,Chappals,2107,4,2111,1340173
Assam,karimganj,RAMNARAYAN SUKLABAIDYA,M,59,SC,IND,Helicopter,1795,0,1795,1340173
Assam,karimganj,SATYAJIT DAS,M,35,SC,IND,Table,2986,2,2988,1340173
Assam,karimganj,HARILAL RABIDAS,M,43,SC,IND,Auto- Rickshaw,2821,1,2822,1340173
Assam,karimganj,NOTA,0,0,0,NOTA,NOTA,6548,7,6555,1340173
Assam,silchar,RAJDEEP ROY,M,48,GEN,BJP,Lotus,496235,3179,499414,1195720
Assam,silchar,SUSHMITA DEV,F,46,GEN,INC,Hand,416233,1585,417818,1195720
Assam,silchar,HITABRATA ROY,M,75,GEN,AITC,Flowers and Grass,3498,16,3514,1195720
Assam,silchar,NAZIA YASMIN MAZUMDAR,F,38,GEN,NPEP,Book,5650,43,5693,1195720
Assam,silchar,Badrul Islam Barbhuiya,M,44,GEN,AIFB,Lion,829,11,840,1195720
Assam,silchar,Shyam Deo Kurmi,M,66,GEN,SUCI(C),Battery Torch,1081,14,1095,1195720
Assam,silchar,Ashitava Dutta,M,44,GEN,IND,Laptop,808,5,813,1195720
Assam,silchar,Ashutosh Bhattacharjee,M,42,GEN,IND,Pen Nib with Seven Rays,1503,4,1507,1195720
Assam,silchar,Nazmul Haque Laskar,M,48,GEN,IND,DIAMOND,1816,4,1820,1195720
Assam,silchar,Puran Lal Goala,M,29,GEN,IND,Cup & Saucer,1459,1,1460,1195720
Assam,silchar,Mohendra Chandra Das,M,44,SC,IND,Auto- Rickshaw,1652,3,1655,1195720
Assam,silchar,Shuvadip Datta,M,52,GEN,IND,Boat with Man and Sail,1532,3,1535,1195720
Assam,silchar,Sabindra Das,M,38,SC,IND,SHIP,3981,4,3985,1195720
Assam,silchar,NOTA,0,0,0,NOTA,NOTA,8525,22,8547,1195720
Assam,autonomous district,BIREN SINGH ENGTI,M,76,ST,INC,Hand,141344,346,141690,795945
Assam,autonomous district,HOREN SING BEY,M,49,ST,BJP,Lotus,380183,1133,381316,795945
Assam,autonomous district,LIENKHOCHON,M,39,ST,NPEP,Book,9920,117,10037,795945
Assam,autonomous district,HOLIRAM TERANG,M,61,ST,ASDC,Table,36840,75,36915,795945
Assam,autonomous district,JONES INGTI KATHAR,M,68,ST,IND,Battery Torch,39425,158,39583,795945
Assam,autonomous district,NOTA,0,0,0,NOTA,NOTA,8160,34,8194,795945
Assam,dhubri,ABU TAHER BEPARI,M,52,GEN,INC,Hand,492086,420,492506,1858566
Assam,dhubri,ZABED ISLAM,M,50,GEN,AGP,Elephant,398770,963,399733,1858566
Assam,dhubri,NURUL ISLAM CHOUDHURY,M,67,GEN,AITC,Flowers and Grass,12865,30,12895,1858566
Assam,dhubri,BADRUDDIN AJMAL,M,63,GEN,AIUDF,Lock and Key,718131,633,718764,1858566
Assam,dhubri,ALAKESH ROY,M,39,GEN,HND,Water Tank,7717,63,7780,1858566
Assam,dhubri,SURAT JAMAN MONDAL,M,64,GEN,SUCI(C),Battery Torch,4304,21,4325,1858566
Assam,dhubri,ZOHIRUL ISLAM KHAN,M,35,GEN,PUJP,Violin,2846,13,2859,1858566
Assam,dhubri,NRIPEN DAS,M,45,SC,BNJD,COCONUT FARM,1908,164,2072,1858566
Assam,dhubri,MEHBUBAR RAHMAN,M,46,GEN,RPI(A),Auto- Rickshaw,4249,1,4250,1858566
Assam,dhubri,SHAJAHAN SHEIKH,M,49,GEN,VPI,Gas Cylinder,5625,3,5628,1858566
Assam,dhubri,ANAMIKA SARKAR,F,43,GEN,IND,Road Roller,5566,23,5589,1858566
Assam,dhubri,UTTAM KUMAR RAY,M,36,GEN,IND,Helicopter,3290,31,3321,1858566
Assam,dhubri,MIR HUSSAIN SARKAR,M,28,GEN,IND,CAN,4138,0,4138,1858566
Assam,dhubri,RUKUNUR ZAMAN,M,41,GEN,IND,Punching Machine,4393,0,4393,1858566
Assam,dhubri,SHUKUR ALI,M,25,GEN,IND,Cup & Saucer,7765,9,7774,1858566
Assam,dhubri,NOTA,0,0,0,NOTA,NOTA,8963,15,8978,1858566
Assam,kokrajhar,Pramila Rani Brahma,F,69,ST,BOPF,Nangol,443410,3364,446774,1776358
Assam,kokrajhar,Biraj Deka,M,26,ST,CPIM,"Hammer, Sickle and Star",27804,324,28128,1776358
Assam,kokrajhar,Sabda Ram Rabha,M,50,ST,INC,Hand,146251,867,147118,1776358
Assam,kokrajhar,Urkhao Gwra Brahma,M,56,ST,UPPL,Tractor Chalata Kisan,309736,2699,312435,1776358
Assam,kokrajhar,Charan Iswary,M,39,ST,PUJP,Violin,9519,308,9827,1776358
Assam,kokrajhar,Rajesh Narzary,M,45,ST,VPI,Gas Cylinder,13866,42,13908,1776358
Assam,kokrajhar,Naba Kumar Sarania,M,50,ST,IND,Battery Torch,482556,2004,484560,1776358
Assam,kokrajhar,Prasanjit Kumar Das,M,32,ST,IND,Helicopter,9822,137,9959,1776358
Assam,kokrajhar,Ranjoy Kr. Brahma,M,30,ST,IND,SHIP,10733,55,10788,1776358
Assam,kokrajhar,NOTA,0,0,0,NOTA,NOTA,15867,121,15988,1776358
Assam,barpeta,Abdul Khaleque,M,44,GEN,INC,Hand,643441,1732,645173,1685149
Assam,barpeta,Ashahak Ali Dewan,M,65,GEN,AITC,Flowers and Grass,20405,61,20466,1685149
Assam,barpeta,Kumar Deepak Das,M,66,GEN,AGP,Elephant,501319,3547,504866,1685149
Assam,barpeta,Rafiqul Islam,M,44,GEN,AIUDF,Lock and Key,248360,307,248667,1685149
Assam,barpeta,Aroon Barooa,M,62,GEN,PUJP,Violin,3424,194,3618,1685149
Assam,barpeta,Chitralekha Das,F,64,GEN,SUCI(C),Battery Torch,2322,60,2382,1685149
Assam,barpeta,Saniara Parbin,F,29,GEN,VPI,Gas Cylinder,3391,46,3437,1685149
Assam,barpeta,Pranabjyoti Das Rajbonshi,M,45,GEN,NPEP,Book,2390,72,2462,1685149
Assam,barpeta,Bhadreswar Barman,M,45,GEN,NRCong,Boat with Man and Sail,2164,50,2214,1685149
Assam,barpeta,Matiar Rahman,M,35,GEN,TNRMPI,Gas Stove,3970,3,3973,1685149
Assam,barpeta,Rejaul Karim,M,36,GEN,RPI(A),Sewing Machine,3345,5,3350,1685149
Assam,barpeta,Santanu Mukherjee,M,44,GEN,BGanP,Pot,5279,129,5408,1685149
Assam,barpeta,Arfan Ali,M,37,GEN,IND,COCONUT FARM,2780,19,2799,1685149
Assam,barpeta,NOTA,0,0,0,NOTA,NOTA,9648,86,9734,1685149
Assam,gauhati,QUEEN OJA,F,67,GEN,BJP,Lotus,1007156,1780,1008936,2181319
Assam,gauhati,BOBBEETA SHARMA,F,52,GEN,INC,Hand,662776,554,663330,2181319
Assam,gauhati,MANOJ SHARMA,M,45,GEN,AITC,Flowers and Grass,10135,6,10141,2181319
Assam,gauhati,AVIJIT CHAKRABORTY,M,49,GEN,BGanP,Pot,2335,16,2351,2181319
Assam,gauhati,SADEK ALI,M,48,GEN,RPI(A),Television,3645,5,3650,2181319
Assam,gauhati,PANKAJ DAS,M,48,GEN,SwaBP,Pen Nib with Seven Rays,4102,8,4110,2181319
Assam,gauhati,PARTHA PRATIM BARUAH,M,30,GEN,VPI,Gas Cylinder,2587,3,2590,2181319
Assam,gauhati,MAMONI SARMA,F,55,GEN,PUJP,Violin,2451,5,2456,2181319
Assam,gauhati,RAJIB KAKATI,M,46,GEN,HND,Water Tank,2119,3,2122,2181319
Assam,gauhati,RATUL KUMAR CHOUDHURY,M,47,GEN,SP,Helicopter,2378,5,2383,2181319
Assam,gauhati,RUBI NEOG,F,40,GEN,NRCong,Boat with Man and Sail,2050,14,2064,2181319
Assam,gauhati,ALIMUDDIN AHMED,M,47,GEN,IND,Sewing Machine,2833,3,2836,2181319
Assam,gauhati,UPAMANYU HAZARIKA,M,53,GEN,IND,Auto- Rickshaw,21114,79,21193,2181319
Assam,gauhati,UTPAL BORGOHAIN,M,52,GEN,IND,SHIP,2748,5,2753,2181319
Assam,gauhati,JUNMONI DEVI KHAUND,F,43,GEN,IND,Football Player,5479,4,5483,2181319
Assam,gauhati,FARUK AHMED BHUYAN,M,40,GEN,IND,Cup & Saucer,9043,1,9044,2181319
Assam,gauhati,SHANKHA SINHA,M,46,GEN,IND,Tractor Chalata Kisan,7847,2,7849,2181319
Assam,gauhati,NOTA,0,0,0,NOTA,NOTA,10442,24,10466,2181319
Assam,mangaldoi,DILIP SAIKIA,M,45,GEN,BJP,Lotus,732740,2729,735469,1800237
Assam,mangaldoi,BHUBANESWAR KALITA,M,67,GEN,INC,Hand,595845,1079,596924,1800237
Assam,mangaldoi,SUDHENDU MOHAN TALUKDAR,M,43,GEN,AITC,Flowers and Grass,10619,21,10640,1800237
Assam,mangaldoi,AINUL HAQUE,M,36,GEN,AJM,Cup & Saucer,4242,7,4249,1800237
Assam,mangaldoi,GANDHESHWAR MOCHAHARI,M,47,ST,VPI,Gas Cylinder,11212,33,11245,1800237
Assam,mangaldoi,BIREN BASAK,M,44,GEN,BGanP,Pot,2520,4,2524,1800237
Assam,mangaldoi,MANI RAM BASUMATARY,M,41,ST,HND,Water Tank,3831,67,3898,1800237
Assam,mangaldoi,SWARNALATA CHALIHA,F,44,GEN,SUCI(C),Battery Torch,3819,10,3829,1800237
Assam,mangaldoi,KAZI NEKIB AHMED,M,60,GEN,IND,Laptop,7131,4,7135,1800237
Assam,mangaldoi,JAYANTA KUMAR KALITA,M,41,GEN,IND,Helmet,7799,7,7806,1800237
Assam,mangaldoi,PRODEEP KUMAR DAIMARY,M,55,ST,IND,Tractor Chalata Kisan,103402,468,103870,1800237
Assam,mangaldoi,NOTA,0,0,0,NOTA,NOTA,18495,23,18518,1800237
Assam,tezpur,PALLAB LOCHAN DAS,M,41,GEN,BJP,Lotus,681437,2729,684166,1499639
Assam,tezpur,M.G.V.K. BHANU,M,60,GEN,INC,Hand,440461,864,441325,1499639
Assam,tezpur,MAHENDRA BHUYAN,M,67,GEN,NCP,Clock,6398,85,6483,1499639
Assam,tezpur,MAHENDRA ORANG,M,41,GEN,VPI,Gas Cylinder,7950,16,7966,1499639
Assam,tezpur,RAM BAHADUR SUNAR,M,50,GEN,NPEP,Book,5776,104,5880,1499639
Assam,tezpur,ZIABUR RAHMAN KHAN,M,36,GEN,IND,Pressure Cooker,5099,5,5104,1499639
Assam,tezpur,BIJOY KUMAR TIRU,M,68,GEN,IND,Cup & Saucer,23626,20,23646,1499639
Assam,tezpur,NOTA,0,0,0,NOTA,NOTA,15588,38,15626,1499639
Assam,nowgong,Pradyut Bordoloi,M,59,GEN,INC,Hand,738881,843,739724,1794648
Assam,nowgong,Sri Rupak Sharma,M,46,GEN,BJP,Lotus,720727,2245,722972,1794648
Assam,nowgong,Sahadeb Das,M,54,SC,AITC,Flowers and Grass,5860,15,5875,1794648
Assam,nowgong,Azgor Ali,M,38,GEN,PUJP,Violin,3650,5,3655,1794648
Assam,nowgong,Saiful Islam Choudhury,M,52,GEN,AJM,Cup & Saucer,3418,3,3421,1794648
Assam,nowgong,Sukanta Mazumdar,M,36,SC,BGanP,Pot,2745,11,2756,1794648
Assam,nowgong,Zakir Hussain,M,43,GEN,IND,Gas Cylinder,4311,4,4315,1794648
Assam,nowgong,NOTA,0,0,0,NOTA,NOTA,10737,20,10757,1794648
Assam,kaliabor,Gaurav Gogoi,M,36,GEN,INC,Hand,785014,1078,786092,1734938
Assam,kaliabor,Moni Madhab Mahanta,M,41,GEN,AGP,Elephant,574456,1642,576098,1734938
Assam,kaliabor,Abdul Aziz,M,60,GEN,NPEP,Book,9880,23,9903,1734938
Assam,kaliabor,Shree Diganta Kumar Saikia,M,48,GEN,HND,Water Tank,5650,62,5712,1734938
Assam,kaliabor,Md. Hariqul Islam Bhuyan,M,51,GEN,AJM,Cup & Saucer,5257,13,5270,1734938
